"","logFC","logCPM","F","PValue","FDR"
"etnk1",-1.0345561575487,5.94383848184724,17.5919855527221,0.000866099155500814,0.0707460011119798
"LOC108239511",1.07041105165266,5.71715346087974,17.5817802413047,0.000868172796243249,0.0707460011119798
"bokb",-2.01448328788797,3.49326783773491,17.5768918917111,0.000869168082786286,0.0707460011119798
"pkp3a",-1.19262942026735,7.53158659455912,17.5652644718426,0.000871540719157208,0.0707460011119798
"snrpb2",1.71505804805487,4.31761004888538,17.5238607870477,0.000880049732885593,0.0707460011119798
"LOC108233199",1.20477969911152,4.2766681482933,17.5036974498744,0.000884227956656599,0.0707460011119798
"capn1a",-1.13886868177549,6.45909038141915,17.4760692220162,0.000889989952607622,0.0707460011119798
"LOC108247233",6.643220474221,2.89896895235546,18.5848331844691,0.000890023463547541,0.0707460011119798
"mybl2b",1.30740063053638,4.9496474258893,17.4644322538237,0.000892429745048675,0.0707460011119798
"LOC108228218",1.84756315435782,3.61347754371348,17.4586840730646,0.00089363772438979,0.0707460011119798
"osbpl3b",-1.27432888981305,4.30147314874581,17.4428621552187,0.000896972370771587,0.0707460011119798
"LOC108249076",-1.22577564277006,4.84879790072898,17.4317441692897,0.00089932412797133,0.0707460011119798
"crybg2",-0.9775038896895,6.19977179283035,17.3831874696065,0.000909678223993595,0.0707460011119798
"LOC108239069",6.88354749933353,1.91812706493658,17.655526319985,0.000910472201450155,0.0707460011119798
"adipor2",-0.983127258402696,6.75005196831737,17.3650479634739,0.000913581184005681,0.0707460011119798
"LOC108235770",-1.95365507682286,2.30722358001012,17.3523635050881,0.000916321800229932,0.0707460011119798
"slc25a4",-1.29975242705483,8.0138922267152,17.3457703274091,0.000917750043118545,0.0707460011119798
"LOC108251521",-0.907917356690418,8.4300275426843,17.3342368655128,0.000920254601057051,0.0707460011119798
"tipin",1.46505278310212,3.88168043759771,17.325650423129,0.000922124275232429,0.0707460011119798
"LOC108242155",-1.1163711636973,7.12303884779528,17.3227166041289,0.00092276410213507,0.0707460011119798
"LOC108233530",5.1205883852337,8.7398089192476,20.0866114251578,0.000923728275608026,0.0707460011119798
